,HHinc,HHDeclarations,self_declare,self_inc
candidate.php?candidate_id=8031,0.0,1,Y,0.0
candidate.php?candidate_id=8032,0.0,1,Y,0.0
candidate.php?candidate_id=8033,110000.0,1,,0.0
candidate.php?candidate_id=8034,575930.0,2,Y,368970.0
candidate.php?candidate_id=8036,15320.0,1,Y,15320.0
candidate.php?candidate_id=8037,,0,,
candidate.php?candidate_id=8038,0.0,1,Y,0.0
candidate.php?candidate_id=8039,,0,,
candidate.php?candidate_id=804,1157656.0,2,Y,751273.0
candidate.php?candidate_id=8040,225150.0,2,Y,0.0
candidate.php?candidate_id=8041,318400.0,1,Y,318400.0
candidate.php?candidate_id=8043,204600.0,1,Y,204600.0
candidate.php?candidate_id=8044,777107.0,2,Y,581857.0
candidate.php?candidate_id=8046,259667.0,2,Y,259667.0
candidate.php?candidate_id=8047,,0,,
candidate.php?candidate_id=8048,179423.0,1,Y,179423.0
candidate.php?candidate_id=8049,1126697.0,2,Y,782390.0
candidate.php?candidate_id=805,0.0,1,Y,0.0
candidate.php?candidate_id=8050,218519.0,1,Y,218519.0
candidate.php?candidate_id=8051,0.0,1,Y,0.0
candidate.php?candidate_id=8052,2454203.0,3,Y,1528877.0
candidate.php?candidate_id=8053,4201564.0,2,Y,2003141.0
candidate.php?candidate_id=8054,458000.0,2,Y,458000.0
candidate.php?candidate_id=8055,585626.0,2,Y,292316.0
candidate.php?candidate_id=8056,1177980.0,1,Y,1177980.0
candidate.php?candidate_id=8057,895337.0,3,Y,636936.0
candidate.php?candidate_id=8058,786022.0,1,,0.0
candidate.php?candidate_id=8059,900568.0,1,Y,900568.0
candidate.php?candidate_id=806,1458069.0,2,Y,821888.0
candidate.php?candidate_id=8060,0.0,1,Y,0.0
candidate.php?candidate_id=8062,845510.0,1,Y,845510.0
candidate.php?candidate_id=8065,282050.0,3,Y,282050.0
candidate.php?candidate_id=8066,2781799.0,2,Y,1600875.0
candidate.php?candidate_id=8069,408539.0,2,Y,408539.0
candidate.php?candidate_id=807,1885069.0,1,Y,1885069.0
candidate.php?candidate_id=8071,1587893.0,1,Y,1587893.0
candidate.php?candidate_id=8072,,0,,
candidate.php?candidate_id=8074,1636154.0,2,Y,650678.0
candidate.php?candidate_id=8077,934737.0,2,Y,213935.0
candidate.php?candidate_id=8078,767087.0,3,Y,468887.0
candidate.php?candidate_id=8079,201913.0,1,Y,201913.0
candidate.php?candidate_id=808,0.0,2,Y,0.0
candidate.php?candidate_id=8080,2178415.0,2,Y,1252041.0
candidate.php?candidate_id=8081,1647412.0,3,Y,1436080.0
candidate.php?candidate_id=8082,1791730.0,2,Y,1197440.0
candidate.php?candidate_id=8083,490486.0,1,,0.0
candidate.php?candidate_id=8084,0.0,1,Y,0.0
candidate.php?candidate_id=8085,11047080.0,2,Y,10637290.0
candidate.php?candidate_id=8086,,0,,
candidate.php?candidate_id=8087,420690.0,1,Y,420690.0
candidate.php?candidate_id=8089,451968.0,4,Y,228510.0
candidate.php?candidate_id=809,,0,,
candidate.php?candidate_id=8090,175110.0,2,Y,175110.0
candidate.php?candidate_id=8091,319226.0,2,Y,319226.0
candidate.php?candidate_id=8092,,0,,
candidate.php?candidate_id=8093,0.0,3,Y,0.0
candidate.php?candidate_id=8094,0.0,1,Y,0.0
candidate.php?candidate_id=8097,4456614.0,2,Y,4456614.0
candidate.php?candidate_id=8098,1734585.0,2,Y,1015705.0
candidate.php?candidate_id=8099,226960.0,1,Y,226960.0
candidate.php?candidate_id=81,370298.0,1,Y,370298.0
candidate.php?candidate_id=810,,0,,
candidate.php?candidate_id=8100,,0,,
candidate.php?candidate_id=8101,,0,,
candidate.php?candidate_id=8102,0.0,2,Y,0.0
candidate.php?candidate_id=8103,1244039.0,2,Y,1244039.0
candidate.php?candidate_id=8104,,0,,
candidate.php?candidate_id=8105,250000.0,1,Y,250000.0
candidate.php?candidate_id=8106,1610432.0,2,Y,1038680.0
candidate.php?candidate_id=8107,2777219.0,3,Y,1317186.0
candidate.php?candidate_id=8108,,0,,
candidate.php?candidate_id=8109,28404770.0,2,Y,27881500.0
candidate.php?candidate_id=811,,0,,
candidate.php?candidate_id=8110,867925.0,2,Y,431965.0
candidate.php?candidate_id=8111,65000.0,1,Y,65000.0
candidate.php?candidate_id=8112,3250000.0,2,Y,2750000.0
candidate.php?candidate_id=8113,,0,,
candidate.php?candidate_id=8114,0.0,1,Y,0.0
candidate.php?candidate_id=8115,4240816.0,2,Y,1173946.0
candidate.php?candidate_id=8116,,0,,
candidate.php?candidate_id=8117,0.0,1,Y,0.0
candidate.php?candidate_id=8118,,0,,
candidate.php?candidate_id=8119,1000416.0,2,Y,502084.0
candidate.php?candidate_id=812,0.0,1,Y,0.0
candidate.php?candidate_id=8120,1079510.0,2,Y,957509.0
candidate.php?candidate_id=8121,222316.0,1,Y,222316.0
candidate.php?candidate_id=8122,606353.0,1,Y,606353.0
candidate.php?candidate_id=8123,0.0,1,Y,0.0
candidate.php?candidate_id=8124,,0,,
candidate.php?candidate_id=8126,1983942.0,4,Y,1244141.0
candidate.php?candidate_id=8127,1888209.0,3,Y,919000.0
candidate.php?candidate_id=8128,520000.0,1,,0.0
candidate.php?candidate_id=8129,400000.0,2,Y,0.0
candidate.php?candidate_id=813,398655.0,2,Y,0.0
candidate.php?candidate_id=8130,2359108.0,4,Y,1029098.0
candidate.php?candidate_id=8131,,0,,
candidate.php?candidate_id=8132,,0,,
candidate.php?candidate_id=8133,,0,,
candidate.php?candidate_id=8134,0.0,2,Y,0.0
candidate.php?candidate_id=8135,10486434.0,2,Y,2940789.0
candidate.php?candidate_id=8136,555967.0,3,Y,362375.0
candidate.php?candidate_id=8137,2624450.0,2,Y,1714790.0
candidate.php?candidate_id=8138,628068.0,2,Y,195000.0
candidate.php?candidate_id=814,827300.0,1,Y,827300.0
candidate.php?candidate_id=8140,,0,,
candidate.php?candidate_id=8141,0.0,2,Y,0.0
candidate.php?candidate_id=8142,,0,,
candidate.php?candidate_id=8143,1559009.0,2,Y,963058.0
candidate.php?candidate_id=8144,2524410.0,1,Y,2524410.0
candidate.php?candidate_id=8145,1500.0,1,Y,1500.0
candidate.php?candidate_id=8147,4319990.0,2,Y,2478236.0
candidate.php?candidate_id=8148,127400.0,1,Y,127400.0
candidate.php?candidate_id=8149,0.0,1,Y,0.0
candidate.php?candidate_id=815,641474.0,2,Y,431884.0
candidate.php?candidate_id=8150,0.0,1,Y,0.0
candidate.php?candidate_id=8151,1331359.0,2,Y,779147.0
candidate.php?candidate_id=8153,,0,,
candidate.php?candidate_id=8154,2276980.0,3,Y,1196150.0
candidate.php?candidate_id=8155,728570.0,3,Y,503300.0
candidate.php?candidate_id=8156,393130.0,2,Y,0.0
candidate.php?candidate_id=8157,3316180.0,4,Y,2953990.0
candidate.php?candidate_id=8158,180000.0,2,Y,0.0
candidate.php?candidate_id=8159,212170.0,2,Y,190000.0
candidate.php?candidate_id=816,1989088.0,2,Y,1776532.0
candidate.php?candidate_id=8160,2050000.0,3,Y,1300000.0
candidate.php?candidate_id=8161,,0,,
candidate.php?candidate_id=8162,1844161.0,3,Y,984209.0
candidate.php?candidate_id=8164,,0,,
candidate.php?candidate_id=8165,3752089.0,2,Y,838672.0
candidate.php?candidate_id=8166,,0,,
candidate.php?candidate_id=8167,0.0,1,Y,0.0
candidate.php?candidate_id=8168,15342665.0,2,Y,14337365.0
candidate.php?candidate_id=8169,,0,,
candidate.php?candidate_id=817,,0,,
candidate.php?candidate_id=8170,1316000.0,2,Y,600000.0
candidate.php?candidate_id=8172,1579042.0,2,Y,1036360.0
candidate.php?candidate_id=8173,0.0,2,Y,0.0
candidate.php?candidate_id=8175,,0,,
candidate.php?candidate_id=8176,0.0,2,Y,0.0
candidate.php?candidate_id=8177,0.0,1,Y,0.0
candidate.php?candidate_id=8178,1473514.0,2,Y,503372.0
candidate.php?candidate_id=818,701540.0,2,Y,467000.0
candidate.php?candidate_id=8180,0.0,2,Y,0.0
candidate.php?candidate_id=8181,,0,,
candidate.php?candidate_id=8182,192500.0,1,Y,192500.0
candidate.php?candidate_id=8183,168554700.0,4,Y,163091770.0
candidate.php?candidate_id=8185,449560.0,1,Y,449560.0
candidate.php?candidate_id=8186,608220.0,2,Y,420090.0
candidate.php?candidate_id=8188,0.0,1,Y,0.0
candidate.php?candidate_id=819,,0,,
candidate.php?candidate_id=8190,0.0,2,Y,0.0
candidate.php?candidate_id=8191,1367000.0,2,Y,995000.0
candidate.php?candidate_id=8192,22901956.0,5,Y,11460683.0
candidate.php?candidate_id=8193,811350.0,3,Y,811350.0
candidate.php?candidate_id=8194,0.0,1,Y,0.0
candidate.php?candidate_id=8196,1800000.0,1,Y,1800000.0
candidate.php?candidate_id=8197,,0,,
candidate.php?candidate_id=8198,,0,,
candidate.php?candidate_id=8199,0.0,1,Y,0.0
candidate.php?candidate_id=82,600000.0,1,Y,600000.0
candidate.php?candidate_id=820,1813502.0,2,Y,1597310.0
candidate.php?candidate_id=8200,,0,,
candidate.php?candidate_id=8201,985452.0,3,Y,805452.0
candidate.php?candidate_id=8202,21932282.0,3,Y,10853263.0
candidate.php?candidate_id=8203,319130.0,2,Y,319130.0
candidate.php?candidate_id=8204,0.0,1,Y,0.0
candidate.php?candidate_id=8205,4100981.0,3,Y,2925881.0
candidate.php?candidate_id=8206,621966.0,2,Y,347748.0
candidate.php?candidate_id=8207,209660.0,1,Y,209660.0
candidate.php?candidate_id=8208,0.0,2,Y,0.0
candidate.php?candidate_id=821,180000.0,1,Y,180000.0
candidate.php?candidate_id=8210,0.0,2,Y,0.0
candidate.php?candidate_id=8211,23350546.0,3,Y,18622886.0
candidate.php?candidate_id=8212,0.0,1,Y,0.0
candidate.php?candidate_id=8213,53020400.0,2,Y,1800000.0
candidate.php?candidate_id=8214,36398260.0,4,Y,31896450.0
candidate.php?candidate_id=8215,1117809.0,4,Y,711537.0
candidate.php?candidate_id=8216,4168080.0,3,Y,600000.0
candidate.php?candidate_id=8217,13308890.0,2,Y,7040000.0
candidate.php?candidate_id=8218,,0,,
candidate.php?candidate_id=8219,0.0,1,Y,0.0
candidate.php?candidate_id=822,,0,,
candidate.php?candidate_id=8220,,0,,
candidate.php?candidate_id=8221,19446050.0,3,Y,13229470.0
candidate.php?candidate_id=8222,0.0,2,Y,0.0
candidate.php?candidate_id=8223,699288.0,1,Y,699288.0
candidate.php?candidate_id=8224,898524.0,2,Y,843245.0
candidate.php?candidate_id=8226,0.0,1,Y,0.0
candidate.php?candidate_id=8227,16996804.0,2,Y,9304796.0
candidate.php?candidate_id=8228,375000.0,3,Y,375000.0
candidate.php?candidate_id=8229,12493312.0,2,Y,11388501.0
candidate.php?candidate_id=823,0.0,2,Y,0.0
candidate.php?candidate_id=8230,925513.0,2,Y,425182.0
candidate.php?candidate_id=8231,,0,,
candidate.php?candidate_id=8232,442054.0,1,Y,442054.0
candidate.php?candidate_id=8233,5379737.0,2,Y,4629314.0
candidate.php?candidate_id=8236,0.0,1,Y,0.0
candidate.php?candidate_id=8239,21013300.0,2,Y,20692320.0
candidate.php?candidate_id=824,0.0,1,Y,0.0
candidate.php?candidate_id=8242,505040.0,2,Y,415520.0
candidate.php?candidate_id=8243,0.0,1,Y,0.0
candidate.php?candidate_id=8244,1076615.0,3,Y,487332.0
candidate.php?candidate_id=8245,18350750.0,4,Y,7535920.0
candidate.php?candidate_id=8247,1516897.0,2,Y,900890.0
candidate.php?candidate_id=8248,,0,,
candidate.php?candidate_id=8249,744950.0,2,Y,744950.0
candidate.php?candidate_id=825,507410.0,2,Y,507410.0
candidate.php?candidate_id=8250,427828.0,2,Y,212792.0
candidate.php?candidate_id=8251,310775.0,1,Y,310775.0
candidate.php?candidate_id=8252,0.0,1,Y,0.0
candidate.php?candidate_id=8253,0.0,1,Y,0.0
candidate.php?candidate_id=8254,0.0,1,Y,0.0
candidate.php?candidate_id=8255,0.0,1,Y,0.0
candidate.php?candidate_id=8256,240730.0,2,Y,240730.0
candidate.php?candidate_id=8257,499527.0,2,Y,112417.0
candidate.php?candidate_id=8258,2769389.0,4,Y,1536743.0
candidate.php?candidate_id=8259,973400.0,1,Y,973400.0
candidate.php?candidate_id=826,47115.0,1,,0.0
candidate.php?candidate_id=8260,0.0,1,Y,0.0
candidate.php?candidate_id=8261,572568.0,1,Y,572568.0
candidate.php?candidate_id=8262,1190344.0,2,Y,919125.0
candidate.php?candidate_id=8263,1253439.0,2,Y,632590.0
candidate.php?candidate_id=8264,0.0,1,Y,0.0
candidate.php?candidate_id=8265,0.0,1,Y,0.0
candidate.php?candidate_id=8266,575784.0,2,Y,293455.0
candidate.php?candidate_id=8267,250000.0,1,Y,250000.0
candidate.php?candidate_id=8268,368996.0,2,Y,184498.0
candidate.php?candidate_id=8269,,0,,
candidate.php?candidate_id=827,286423.0,1,Y,286423.0
candidate.php?candidate_id=8270,183277.0,1,Y,183277.0
candidate.php?candidate_id=8271,,0,,
candidate.php?candidate_id=8273,,0,,
candidate.php?candidate_id=8274,384000.0,1,Y,384000.0
candidate.php?candidate_id=8275,435614.0,1,Y,435614.0
candidate.php?candidate_id=8277,727316.0,1,Y,727316.0
candidate.php?candidate_id=8279,201662.0,1,Y,201662.0
candidate.php?candidate_id=828,,0,,
candidate.php?candidate_id=8280,414150.0,2,Y,208570.0
candidate.php?candidate_id=8281,636342.0,4,Y,454442.0
candidate.php?candidate_id=8282,1100000.0,2,Y,0.0
candidate.php?candidate_id=8283,6372480.0,4,Y,3522480.0
candidate.php?candidate_id=8285,0.0,1,Y,0.0
candidate.php?candidate_id=8286,1933803.0,2,Y,1362612.0
candidate.php?candidate_id=8287,762800.0,2,Y,385500.0
candidate.php?candidate_id=8288,413110.0,2,Y,215010.0
candidate.php?candidate_id=8289,0.0,1,Y,0.0
candidate.php?candidate_id=829,,0,,
candidate.php?candidate_id=8290,100609119.0,2,Y,98277256.0
candidate.php?candidate_id=8291,195000.0,2,Y,195000.0
candidate.php?candidate_id=8292,386805.0,2,Y,386805.0
candidate.php?candidate_id=8293,0.0,1,Y,0.0
candidate.php?candidate_id=8294,,0,,
candidate.php?candidate_id=8295,0.0,1,Y,0.0
candidate.php?candidate_id=8296,604052.0,1,Y,604052.0
candidate.php?candidate_id=8297,313850.0,2,Y,313850.0
candidate.php?candidate_id=8298,300000.0,2,Y,300000.0
candidate.php?candidate_id=83,1568270.0,2,Y,1048070.0
candidate.php?candidate_id=830,,0,,
candidate.php?candidate_id=8300,575000.0,2,Y,300000.0
candidate.php?candidate_id=8301,244100.0,1,Y,244100.0
candidate.php?candidate_id=8303,258008.0,1,Y,258008.0
candidate.php?candidate_id=8304,0.0,4,Y,0.0
candidate.php?candidate_id=8305,0.0,1,Y,0.0
candidate.php?candidate_id=8307,931966.0,2,Y,621534.0
candidate.php?candidate_id=8308,915000.0,3,Y,915000.0
candidate.php?candidate_id=8309,,0,,
candidate.php?candidate_id=831,1019300.0,1,Y,1019300.0
candidate.php?candidate_id=8310,375000.0,2,Y,375000.0
candidate.php?candidate_id=8311,,0,,
candidate.php?candidate_id=8312,,0,,
candidate.php?candidate_id=8313,1213680.0,1,Y,1213680.0
candidate.php?candidate_id=8314,,0,,
candidate.php?candidate_id=8315,0.0,1,Y,0.0
candidate.php?candidate_id=8316,,0,,
candidate.php?candidate_id=8318,,0,,
candidate.php?candidate_id=8319,0.0,1,Y,0.0
candidate.php?candidate_id=832,243620.0,2,Y,0.0
candidate.php?candidate_id=8321,511810.0,2,Y,204640.0
candidate.php?candidate_id=8322,878796.0,2,Y,725335.0
candidate.php?candidate_id=8323,0.0,1,Y,0.0
candidate.php?candidate_id=8324,496500.0,2,Y,283000.0
candidate.php?candidate_id=8325,927960.0,2,Y,737310.0
candidate.php?candidate_id=8326,251989.0,2,Y,225069.0
candidate.php?candidate_id=833,209420.0,2,Y,209420.0
candidate.php?candidate_id=8330,0.0,1,Y,0.0
candidate.php?candidate_id=8331,225800.0,2,Y,225800.0
candidate.php?candidate_id=8332,244250.0,1,Y,244250.0
candidate.php?candidate_id=8333,530180.0,2,Y,133900.0
candidate.php?candidate_id=8334,315046.0,1,,0.0
candidate.php?candidate_id=8335,210000.0,1,Y,210000.0
candidate.php?candidate_id=8337,0.0,1,Y,0.0
candidate.php?candidate_id=8339,1435930.0,3,Y,663790.0
candidate.php?candidate_id=834,420420.0,2,Y,324000.0
candidate.php?candidate_id=8340,1437564.0,1,Y,1437564.0
candidate.php?candidate_id=8341,272370.0,1,Y,272370.0
candidate.php?candidate_id=8342,208571.0,2,Y,208571.0
candidate.php?candidate_id=8343,8692889.0,2,Y,5367563.0
candidate.php?candidate_id=8344,,0,,
candidate.php?candidate_id=8345,1000000.0,2,Y,600000.0
candidate.php?candidate_id=8346,0.0,1,Y,0.0
candidate.php?candidate_id=8348,,0,,
candidate.php?candidate_id=8349,,0,,
candidate.php?candidate_id=835,1094603.0,1,Y,1094603.0
candidate.php?candidate_id=8350,980469.0,2,Y,980469.0
candidate.php?candidate_id=8351,2171800.0,3,Y,1872170.0
candidate.php?candidate_id=8352,326630.0,2,Y,225500.0
candidate.php?candidate_id=8353,496524.0,2,Y,151606.0
candidate.php?candidate_id=8354,8580692.0,3,Y,3006212.0
candidate.php?candidate_id=8355,472079.0,2,Y,313995.0
candidate.php?candidate_id=8356,0.0,1,Y,0.0
candidate.php?candidate_id=8357,0.0,1,Y,0.0
candidate.php?candidate_id=8358,0.0,2,Y,0.0
candidate.php?candidate_id=8359,0.0,1,Y,0.0
candidate.php?candidate_id=836,421533.0,2,Y,246033.0
candidate.php?candidate_id=8361,1458762.0,2,Y,915371.0
candidate.php?candidate_id=8362,371733.0,2,Y,371733.0
candidate.php?candidate_id=8363,0.0,2,Y,0.0
candidate.php?candidate_id=8364,0.0,1,Y,0.0
candidate.php?candidate_id=8365,,0,,
candidate.php?candidate_id=8366,0.0,1,Y,0.0
candidate.php?candidate_id=8367,0.0,1,Y,0.0
candidate.php?candidate_id=8368,0.0,1,Y,0.0
candidate.php?candidate_id=8369,600000.0,1,Y,600000.0
candidate.php?candidate_id=837,828890.0,1,Y,828890.0
candidate.php?candidate_id=8370,929497.0,3,Y,256202.0
candidate.php?candidate_id=8371,,0,,
candidate.php?candidate_id=8372,,0,,
candidate.php?candidate_id=8373,955004.0,2,Y,647128.0
candidate.php?candidate_id=8375,,0,,
candidate.php?candidate_id=8376,,0,,
candidate.php?candidate_id=8377,,0,,
candidate.php?candidate_id=8378,0.0,1,Y,0.0
candidate.php?candidate_id=8379,483429.0,1,Y,483429.0
candidate.php?candidate_id=838,250000.0,1,Y,250000.0
candidate.php?candidate_id=8380,2813132.0,2,Y,1249042.0
candidate.php?candidate_id=8381,618866.0,1,Y,618866.0
candidate.php?candidate_id=8382,688737.0,3,Y,315927.0
candidate.php?candidate_id=8383,,0,,
candidate.php?candidate_id=8384,0.0,1,Y,0.0
candidate.php?candidate_id=8385,500000.0,1,Y,500000.0
candidate.php?candidate_id=8386,0.0,2,Y,0.0
candidate.php?candidate_id=8387,487730.0,2,Y,288990.0
candidate.php?candidate_id=8388,,0,,
candidate.php?candidate_id=8389,246540.0,1,Y,246540.0
candidate.php?candidate_id=8390,1434700.0,2,Y,642880.0
candidate.php?candidate_id=8392,0.0,1,Y,0.0
candidate.php?candidate_id=8393,1122663.0,1,Y,1122663.0
candidate.php?candidate_id=8394,1831000.0,3,Y,1831000.0
candidate.php?candidate_id=8395,25175.0,2,Y,25175.0
candidate.php?candidate_id=8396,,0,,
candidate.php?candidate_id=8397,526390.0,2,Y,317520.0
candidate.php?candidate_id=84,1049400.0,2,Y,596250.0
candidate.php?candidate_id=840,2473010.0,3,Y,2473010.0
candidate.php?candidate_id=8400,0.0,1,Y,0.0
candidate.php?candidate_id=8403,315690.0,1,Y,315690.0
candidate.php?candidate_id=8404,0.0,1,Y,0.0
candidate.php?candidate_id=8407,0.0,1,Y,0.0
candidate.php?candidate_id=8409,206266.0,1,Y,206266.0
candidate.php?candidate_id=841,0.0,1,Y,0.0
candidate.php?candidate_id=8411,0.0,1,Y,0.0
candidate.php?candidate_id=8412,492891.0,1,Y,492891.0
candidate.php?candidate_id=8413,,0,,
candidate.php?candidate_id=8415,,0,,
candidate.php?candidate_id=8418,95000.0,1,,0.0
candidate.php?candidate_id=842,400400.0,2,Y,400400.0
candidate.php?candidate_id=8420,577325.0,1,Y,577325.0
candidate.php?candidate_id=8422,1781584.0,2,Y,677974.0
candidate.php?candidate_id=8423,,0,,
candidate.php?candidate_id=8424,180154.0,1,Y,180154.0
candidate.php?candidate_id=8425,,0,,
candidate.php?candidate_id=8428,,0,,
candidate.php?candidate_id=8429,,0,,
candidate.php?candidate_id=843,,0,,
candidate.php?candidate_id=8430,488880.0,2,Y,488880.0
candidate.php?candidate_id=8432,1259760.0,2,Y,1259760.0
candidate.php?candidate_id=8434,428349.0,2,Y,232044.0
candidate.php?candidate_id=8435,,0,,
candidate.php?candidate_id=8436,0.0,1,Y,0.0
candidate.php?candidate_id=8437,,0,,
candidate.php?candidate_id=8438,530837.0,2,Y,179210.0
candidate.php?candidate_id=8439,,0,,
candidate.php?candidate_id=844,,0,,
candidate.php?candidate_id=8440,0.0,2,Y,0.0
candidate.php?candidate_id=8441,,0,,
candidate.php?candidate_id=8442,,0,,
candidate.php?candidate_id=8443,,0,,
candidate.php?candidate_id=8444,577740.0,1,Y,577740.0
candidate.php?candidate_id=8446,1071135.0,2,Y,572894.0
candidate.php?candidate_id=8447,198750.0,3,Y,198750.0
candidate.php?candidate_id=8448,0.0,1,Y,0.0
candidate.php?candidate_id=8449,0.0,2,Y,0.0
candidate.php?candidate_id=845,0.0,1,Y,0.0
candidate.php?candidate_id=8450,,0,,
candidate.php?candidate_id=8451,,0,,
candidate.php?candidate_id=8452,0.0,1,Y,0.0
candidate.php?candidate_id=8454,8768772.0,2,Y,8768772.0
candidate.php?candidate_id=8455,,0,,
candidate.php?candidate_id=8457,0.0,1,Y,0.0
candidate.php?candidate_id=8458,543281.0,1,,0.0
candidate.php?candidate_id=8459,0.0,2,Y,0.0
candidate.php?candidate_id=846,0.0,1,Y,0.0
candidate.php?candidate_id=8460,0.0,1,Y,0.0
candidate.php?candidate_id=8461,,0,,
candidate.php?candidate_id=8462,197150.0,1,Y,197150.0
candidate.php?candidate_id=8463,,0,,
candidate.php?candidate_id=8464,0.0,1,Y,0.0
candidate.php?candidate_id=8465,,0,,
candidate.php?candidate_id=8466,0.0,1,Y,0.0
candidate.php?candidate_id=8467,1745483.0,2,Y,1315263.0
candidate.php?candidate_id=8468,178530.0,1,Y,178530.0
candidate.php?candidate_id=8469,1860901.0,2,Y,1368051.0
candidate.php?candidate_id=847,251436.0,1,Y,251436.0
candidate.php?candidate_id=8470,,0,,
candidate.php?candidate_id=8471,1209098.0,2,Y,249005.0
candidate.php?candidate_id=8472,253000.0,1,Y,253000.0
candidate.php?candidate_id=8473,284783.0,2,Y,284783.0
candidate.php?candidate_id=8476,0.0,1,Y,0.0
candidate.php?candidate_id=8477,,0,,
candidate.php?candidate_id=8478,,0,,
candidate.php?candidate_id=8479,,0,,
candidate.php?candidate_id=8480,794964.0,2,Y,158570.0
candidate.php?candidate_id=8482,418031.0,4,Y,418031.0
candidate.php?candidate_id=8483,0.0,1,Y,0.0
candidate.php?candidate_id=8484,,0,,
candidate.php?candidate_id=8485,298925.0,1,Y,298925.0
candidate.php?candidate_id=8487,846330.0,2,Y,498330.0
candidate.php?candidate_id=8489,50687660.0,2,Y,27141677.0
candidate.php?candidate_id=849,0.0,1,Y,0.0
