,Unnamed: 0,Age,Assets_Rs,Constituency,Criminal_Cases,Education,Liabilities_Rs,Link,Name,Party,State,Winner,Year,full_link,Cogniz,Convict,Framed,Other_years,Total_Wins,History,Years_since,Incumbent,Other_elec,Common_link
16703,0,57,4871420.0,1224,0,4,481535,candidate.php?candidate_id=867,RAGHUBANSH PRASAD SINGH,615,4,1,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=867,0.0,0.0,0.0,,,,,,,
16704,1,48,265000.0,1224,0,9,0,candidate.php?candidate_id=873,ASHOK KUMAR SINGH,312,4,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=873,0.0,0.0,0.0,,,,,,,
16705,2,41,181000.0,1224,0,9,0,candidate.php?candidate_id=881,BRAJ KISHORE SINGH,312,4,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=881,0.0,0.0,0.0,,,,,,,
16706,3,48,480000.0,1224,1,4,0,candidate.php?candidate_id=869,DR. HARENDRA KUMAR,340,4,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=869,1.0,0.0,0.0,,,,,,,
16707,4,39,438000.0,1224,0,11,0,candidate.php?candidate_id=875,NITYA NAND SINGH,749,4,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=875,0.0,0.0,0.0,,,,,,,
16708,5,54,36500.0,1224,0,10,0,candidate.php?candidate_id=878,PANNA LAL SAHANI,312,4,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=878,0.0,0.0,0.0,,,,,,,
16709,6,50,303000.0,1224,0,10,0,candidate.php?candidate_id=876,RAM UDAR PRASAD THAKUR,312,4,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=876,0.0,0.0,0.0,,,,,,,
16710,7,58,378153.0,1224,0,11,2700,candidate.php?candidate_id=874,SAMBHU PRASAD SINGH,312,4,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=874,0.0,0.0,0.0,,,,,,,
16711,8,69,130000.0,1224,0,10,0,candidate.php?candidate_id=872,SHIVCHANDAR SINGH,312,4,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=872,0.0,0.0,0.0,,,,,,,
16712,9,31,135000.0,1224,0,0,17000,candidate.php?candidate_id=871,SHIVCHARAN RAM,312,4,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=871,0.0,0.0,0.0,,,,,,,
16713,10,51,385000.0,1224,0,9,0,candidate.php?candidate_id=879,UMESH SAHANI,312,4,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=879,0.0,0.0,0.0,,,,,,,
16714,11,36,6257.0,1224,0,1,0,candidate.php?candidate_id=880,UPENDRA CHAUDHARY,312,4,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=880,0.0,0.0,0.0,,,,,,,
16715,12,34,510730.0,1224,0,1,0,candidate.php?candidate_id=877,UPENDRA PD. SINGH,18,4,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=877,0.0,0.0,0.0,,,,,,,
16716,13,36,13813107.0,1224,16,5,3794475,candidate.php?candidate_id=868,VIJAY KUMAR SHUKLA,312,4,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=868,16.0,0.0,0.0,"['2009', '2004']",0.0,0.0,2004.0,False,2.0,http://myneta.info/compare_profile.php?group_id=czUscwh5d4pCREcfChc
16717,0,55,17550052.0,288,0,6,0,candidate.php?candidate_id=883,PAWAN KUMAR BANSAL,311,5,1,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=883,0.0,0.0,0.0,"['2014', '2011', '2009', '2004']",0.0,0.0,2004.0,False,4.0,http://myneta.info/compare_profile.php?group_id=MUCxEJfcKHz5EuYpjwuk
16718,1,43,7884180.0,288,0,5,0,candidate.php?candidate_id=890,ARVIND JAIN,312,5,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=890,0.0,0.0,0.0,,,,,,,
16719,2,28,203000.0,288,0,1,89385,candidate.php?candidate_id=898,BHUPINDER PAL,312,5,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=898,0.0,0.0,0.0,,,,,,,
16720,3,58,80000.0,288,0,5,0,candidate.php?candidate_id=899,DAULAT KULDEEP SINGH,312,5,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=899,0.0,0.0,0.0,,,,,,,
16721,4,47,2882817.0,288,0,11,0,candidate.php?candidate_id=889,DHARAM PAUL SHARMA,312,5,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=889,0.0,0.0,0.0,,,,,,,
16722,5,42,15076200.0,288,0,10,0,candidate.php?candidate_id=894,GHANSHYAM LAL,312,5,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=894,0.0,0.0,0.0,,,,,,,
16723,6,72,10850000.0,288,0,5,0,candidate.php?candidate_id=895,GURCHARAN SINGH,312,5,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=895,0.0,0.0,0.0,,,,,,,
16724,7,64,37745991.0,288,0,11,0,candidate.php?candidate_id=885,HARMOHAN DHAWAN,314,5,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=885,0.0,0.0,0.0,,,,,,,
16725,8,45,4650000.0,288,0,6,200000,candidate.php?candidate_id=886,HEM RAJ,166,5,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=886,0.0,0.0,0.0,,,,,,,
16726,9,37,108100.0,288,0,0,0,candidate.php?candidate_id=897,MOHAMMAD IBRAHIM,18,5,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=897,0.0,0.0,0.0,,,,,,,
16727,10,35,433900.0,288,0,0,21000,candidate.php?candidate_id=892,MUKESH KUMAR,312,5,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=892,0.0,0.0,0.0,,,,,,,
16728,11,53,162756.0,288,0,11,0,candidate.php?candidate_id=896,PUSHPA KUMAR SINGH,310,5,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=896,0.0,0.0,0.0,,,,,,,
16729,12,49,30717.0,288,0,0,0,candidate.php?candidate_id=893,REKHA SHARMA,312,5,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=893,0.0,0.0,0.0,,,,,,,
16730,13,51,21531861.0,288,0,11,468108,candidate.php?candidate_id=884,SATYA PAL JAIN,132,5,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=884,0.0,0.0,0.0,,,,,,,
16731,14,34,1191200.0,288,0,5,766700,candidate.php?candidate_id=887,SURINDER PAL,312,5,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=887,0.0,0.0,0.0,,,,,,,
16732,15,37,330000.0,288,0,11,125000,candidate.php?candidate_id=891,VINAY KUMAR,161,5,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=891,0.0,0.0,0.0,,,,,,,
16733,0,67,1865382.0,205,1,3,177442,candidate.php?candidate_id=900,BALIRAM KASHYAP,132,6,1,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=900,1.0,0.0,0.0,"['2009', '2004']",0.0,0.0,2004.0,False,2.0,http://myneta.info/compare_profile.php?group_id=Utodksi9ovWDSAEKNosk
16734,1,36,100000.0,205,2,0,0,candidate.php?candidate_id=904,CHANDRA SHEKHAR DHRUVA (SHEKHAR),312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=904,2.0,0.0,0.0,,,,,,,
16735,2,49,35000.0,205,0,1,0,candidate.php?candidate_id=903,DASI BAI,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=903,0.0,0.0,0.0,,,,,,,
16736,3,53,166000.0,205,0,1,0,candidate.php?candidate_id=905,LAXMINATH BHARTI,166,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=905,0.0,0.0,0.0,,,,,,,
16737,4,50,4046770.0,205,0,5,21534,candidate.php?candidate_id=901,MAHENDRA KARMA,311,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=901,0.0,0.0,0.0,"['2008', '2004']",0.0,0.0,2004.0,False,2.0,http://myneta.info/compare_profile.php?group_id=LifthahpTvUhiya8hgYN
16738,5,45,77000.0,205,0,11,20328,candidate.php?candidate_id=902,RAMNATH SARFE,244,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=902,0.0,0.0,0.0,,,,,,,
16739,6,28,262000.0,205,0,3,25000,candidate.php?candidate_id=906,SHIVRAM,248,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=906,0.0,0.0,0.0,,,,,,,
16740,7,30,50800.0,205,0,2,0,candidate.php?candidate_id=907,SHKUNTALA ATE,749,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=907,0.0,0.0,0.0,,,,,,,
16741,0,52,3727718.0,241,0,1,0,candidate.php?candidate_id=908,PUNNULAL MOHLE,132,6,1,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=908,0.0,0.0,0.0,,,,,,,
16742,1,28,0.0,241,0,9,0,candidate.php?candidate_id=913,CHOTELAL SUMER,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=913,0.0,0.0,0.0,,,,,,,
16743,2,43,0.0,241,0,9,0,candidate.php?candidate_id=909,DR. BASANT PAHRE,311,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=909,0.0,0.0,0.0,,,,,,,
16744,3,47,0.0,241,0,9,0,candidate.php?candidate_id=912,DR. BHAGIRATHI KHUTE,283,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=912,0.0,0.0,0.0,,,,,,,
16745,4,40,0.0,241,0,9,0,candidate.php?candidate_id=911,ENGG.RAMESHWAR KHARE,166,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=911,0.0,0.0,0.0,,,,,,,
16746,5,43,0.0,241,0,9,0,candidate.php?candidate_id=914,RAMLAL,749,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=914,0.0,0.0,0.0,,,,,,,
16747,6,29,0.0,241,0,9,0,candidate.php?candidate_id=910,SHEKHAR KUMAR BANJARE,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=910,0.0,0.0,0.0,,,,,,,
16748,0,57,3205175.0,381,0,11,1060847,candidate.php?candidate_id=915,TARACHAND SAHU,132,6,1,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=915,0.0,0.0,0.0,,,,,,,
16749,1,34,0.0,381,0,5,0,candidate.php?candidate_id=925,ARUN JOSHI,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=925,0.0,0.0,0.0,,,,,,,
16750,2,40,333000.0,381,0,8,0,candidate.php?candidate_id=924,ASHOK KUMAR RAJPUT,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=924,0.0,0.0,0.0,,,,,,,
16751,3,50,0.0,381,0,9,86714,candidate.php?candidate_id=920,BALVINDER SINGH,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=920,0.0,0.0,0.0,,,,,,,
16752,4,42,1201254.0,381,6,1,0,candidate.php?candidate_id=919,BHARAT BHUSHAN PANDEY,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=919,6.0,0.0,0.0,,,,,,,
16753,5,42,7666901.0,381,0,11,306050,candidate.php?candidate_id=916,BHUPESH BAGHEL,311,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=916,0.0,0.0,0.0,"['2013', '2008', '2004']",0.0,0.0,2004.0,False,3.0,http://myneta.info/compare_profile.php?group_id=R7LoZf2nguruGW4a8qdy
16754,6,35,30000.0,381,0,9,0,candidate.php?candidate_id=922,KIRAN NONI URF KIRAN BETI,310,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=922,0.0,0.0,0.0,,,,,,,
16755,7,34,10000.0,381,0,0,5000,candidate.php?candidate_id=918,MANHARAN SINGH CHHEDAIHA,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=918,0.0,0.0,0.0,,,,,,,
16756,8,63,258000.0,381,0,1,0,candidate.php?candidate_id=921,R. D. JOGANSH,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=921,0.0,0.0,0.0,,,,,,,
16757,9,36,1620000.0,381,0,8,0,candidate.php?candidate_id=923,SHIEKH RASOOL ALIAS DADA BHAI,749,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=923,0.0,0.0,0.0,,,,,,,
16758,10,36,425000.0,381,0,1,0,candidate.php?candidate_id=917,SHRI MATAJI,166,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=917,0.0,0.0,0.0,,,,,,,
16759,0,25,0.0,558,0,8,0,candidate.php?candidate_id=932,BADKURAM DHRUW,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=932,0.0,0.0,0.0,,,,,,,
16760,1,63,130000.0,558,0,9,5000,candidate.php?candidate_id=940,BHAGWATI PRASAD SHUKLA GURUJI,151,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=940,0.0,0.0,0.0,,,,,,,
16761,2,35,460000.0,558,0,1,0,candidate.php?candidate_id=939,DHANRAJ PATEL,18,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=939,0.0,0.0,0.0,,,,,,,
16762,3,48,6871000.0,558,0,4,1161000,candidate.php?candidate_id=927,DR. CHARANDAS MAHANT,311,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=927,0.0,0.0,0.0,"['2014', '2009', '2004']",0.0,0.0,2004.0,False,3.0,http://myneta.info/compare_profile.php?group_id=NvySB7NvyAJVRPHqkokc
16763,4,64,100000.0,558,0,9,0,candidate.php?candidate_id=931,DR. VIDYANAND TIWARI,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=931,0.0,0.0,0.0,,,,,,,
16764,5,41,0.0,558,0,5,0,candidate.php?candidate_id=929,DR.URMILA MARKO,283,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=929,0.0,0.0,0.0,,,,,,,
16765,6,40,866000.0,558,0,3,0,candidate.php?candidate_id=930,HAMID (ABDUL HAMID SIDDQIE),312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=930,0.0,0.0,0.0,,,,,,,
16766,7,33,1460000.0,558,0,9,0,candidate.php?candidate_id=933,HEMLATA,850,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=933,0.0,0.0,0.0,,,,,,,
16767,8,0,350000.0,558,0,9,500000,candidate.php?candidate_id=941,KANCHAN,731,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=941,0.0,0.0,0.0,,,,,,,
16768,9,54,3532449.0,558,0,11,0,candidate.php?candidate_id=928,MURTIRAMSAHU,166,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=928,0.0,0.0,0.0,,,,,,,
16769,10,40,1900000.0,558,0,2,0,candidate.php?candidate_id=935,PARSRAM YADAV,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=935,0.0,0.0,0.0,,,,,,,
16770,11,0,300000.0,558,0,8,0,candidate.php?candidate_id=934,PRAMOD KUMAR,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=934,0.0,0.0,0.0,,,,,,,
16771,12,40,0.0,558,0,9,0,candidate.php?candidate_id=938,RAMDAS MAHANT,251,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=938,0.0,0.0,0.0,,,,,,,
16772,13,50,1373.0,558,0,9,0,candidate.php?candidate_id=936,SAHASRAM YADAV,749,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=936,0.0,0.0,0.0,,,,,,,
16773,14,48,92000.0,558,1,5,0,candidate.php?candidate_id=937,SHOBHA LAL PRAJAPTI,426,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=937,1.0,0.0,0.0,,,,,,,
16774,0,47,2113856.0,646,0,11,71932,candidate.php?candidate_id=942,SOHAN POTAI,132,6,1,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=942,0.0,0.0,0.0,"['2009', '2004']",0.0,0.0,2004.0,False,2.0,http://myneta.info/compare_profile.php?group_id=sievwwxT7faeGaJbY2MF
16775,1,38,2910000.0,646,0,11,720000,candidate.php?candidate_id=945,ARJUN SINGH THAKUR,166,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=945,0.0,0.0,0.0,,,,,,,
16776,2,56,1218410.0,646,0,11,195903,candidate.php?candidate_id=944,G.R.RANA,749,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=944,0.0,0.0,0.0,"['2009', '2004']",0.0,0.0,2004.0,False,2.0,http://myneta.info/compare_profile.php?group_id=Ry5FcmAsUYV93wiqcGy9
16777,3,54,5712500.0,646,0,11,0,candidate.php?candidate_id=943,MRS. GANGA POTAI THAKUR,311,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=943,0.0,0.0,0.0,,,,,,,
16778,4,27,300000.0,646,1,5,0,candidate.php?candidate_id=946,SUKHRANJAN USENDI,250,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=946,1.0,0.0,0.0,,,,,,,
16779,5,29,10000.0,646,0,5,0,candidate.php?candidate_id=947,SUNDARLAL NETAM,251,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=947,0.0,0.0,0.0,,,,,,,
16780,0,57,8835009.0,779,2,6,0,candidate.php?candidate_id=948,AJIT  JOGI,311,6,1,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=948,2.0,0.0,0.0,,,,,,,
16781,1,38,0.0,779,2,11,0,candidate.php?candidate_id=956,COMRED SHIKHA DAS (PATRAKAR),452,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=956,2.0,0.0,0.0,,,,,,,
16782,2,55,2915945.0,779,1,5,249095,candidate.php?candidate_id=954,DHARAMDAS MAHILANG,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=954,1.0,0.0,0.0,,,,,,,
16783,3,68,0.0,779,0,9,0,candidate.php?candidate_id=952,GANPAT SARAIPALI,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=952,0.0,0.0,0.0,,,,,,,
16784,4,33,630000.0,779,0,5,0,candidate.php?candidate_id=951,RAJENDRA KUMAR,166,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=951,0.0,0.0,0.0,,,,,,,
16785,5,38,1002000.0,779,0,11,0,candidate.php?candidate_id=955,SHRIDHAR PATEL,18,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=955,0.0,0.0,0.0,,,,,,,
16786,6,32,265000.0,779,0,8,0,candidate.php?candidate_id=957,SIYARAM DHARITLAHRE,5,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=957,0.0,0.0,0.0,,,,,,,
16787,7,56,1155000.0,779,0,9,0,candidate.php?candidate_id=950,SULTAN SINGH SATNAM,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=950,0.0,0.0,0.0,,,,,,,
16788,8,39,802864.0,779,0,5,320000,candidate.php?candidate_id=953,TEN SINGH,251,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=953,0.0,0.0,0.0,,,,,,,
16789,9,74,26685182.0,779,0,5,4632583,candidate.php?candidate_id=949,VIDHYA CHARAN SHUKLA,132,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=949,0.0,0.0,0.0,,,,,,,
16790,0,39,899500.0,1001,0,1,70546,candidate.php?candidate_id=958,VISHNUDEO SAI,132,6,1,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=958,0.0,0.0,0.0,"['2014', '2004']",0.0,0.0,2004.0,False,2.0,http://myneta.info/compare_profile.php?group_id=WQvPZvvcZenAtwLVKc5s
16791,1,28,50000.0,1001,0,9,0,candidate.php?candidate_id=962,AMRIT TIRKEY,749,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=962,0.0,0.0,0.0,,,,,,,
16792,2,46,360000.0,1001,0,3,0,candidate.php?candidate_id=961,GOVIND SINGH NETI,283,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=961,0.0,0.0,0.0,,,,,,,
16793,3,29,584010.0,1001,0,11,0,candidate.php?candidate_id=960,KRIPA SHANKAR BHAGAT,166,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=960,0.0,0.0,0.0,,,,,,,
16794,4,63,4350000.0,1001,0,3,300000,candidate.php?candidate_id=959,RAMPUKAR SINGH,311,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=959,0.0,0.0,0.0,,,,,,,
16795,0,54,9690604.0,1002,0,1,0,candidate.php?candidate_id=963,RAMESH BAIS,132,6,1,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=963,0.0,0.0,0.0,['2004'],0.0,0.0,2004.0,False,1.0,http://myneta.info/compare_profile.php?group_id=mRoAoUHgbJpcetfcWv3
16796,1,34,350000.0,1002,0,11,34000,candidate.php?candidate_id=969,BALRAM SINGH YADAV ALIAS BALLU BHAIYA,749,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=969,0.0,0.0,0.0,,,,,,,
16797,2,55,1849773.0,1002,0,5,0,candidate.php?candidate_id=965,DR. HEERAMAN BANJARE,166,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=965,0.0,0.0,0.0,,,,,,,
16798,3,57,3200000.0,1002,1,9,0,candidate.php?candidate_id=966,DR. RAMKUMAR SIRMOR,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=966,1.0,0.0,0.0,,,,,,,
16799,4,29,1009000.0,1002,0,0,176000,candidate.php?candidate_id=972,KABEER BHAKT ASWANT DAS SAHU KARORPATI JEEVAN BIMA AGENT,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=972,0.0,0.0,0.0,,,,,,,
16800,5,37,1137595.0,1002,0,5,1147,candidate.php?candidate_id=974,MADHUSUDAN MISHRA JI,5,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=974,0.0,0.0,0.0,,,,,,,
16801,6,35,220000.0,1002,0,0,0,candidate.php?candidate_id=968,MANMOHAN SINGH THAKUR (GIRDHARI PANDEY),312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=968,0.0,0.0,0.0,,,,,,,
16802,7,35,0.0,1002,0,11,0,candidate.php?candidate_id=970,NANHA MARKANDEY,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=970,0.0,0.0,0.0,,,,,,,
16803,8,40,180000.0,1002,0,1,0,candidate.php?candidate_id=971,PATRAKAR BIMAL KUMAR SAHU SANDI BANGLA,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=971,0.0,0.0,0.0,,,,,,,
16804,9,45,889976.0,1002,0,5,0,candidate.php?candidate_id=973,PRAKASH GOLCHA (SARAFA SANSAD),312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=973,0.0,0.0,0.0,,,,,,,
16805,10,34,310000.0,1002,0,1,0,candidate.php?candidate_id=967,RADHESHYAM SEN,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=967,0.0,0.0,0.0,,,,,,,
16806,11,43,250000.0,1002,0,9,300000,candidate.php?candidate_id=975,SEEDHERAM,283,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=975,0.0,0.0,0.0,,,,,,,
16807,12,79,27540381.0,1002,0,6,277483,candidate.php?candidate_id=964,SHYAMACHARAN SHUKLA,311,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=964,0.0,0.0,0.0,,,,,,,
16808,0,39,1699397.0,1009,0,5,486000,candidate.php?candidate_id=976,PRADEEP GANDHI,132,6,1,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=976,0.0,0.0,0.0,,,,,,,
16809,1,65,1942442.0,1009,0,9,25000,candidate.php?candidate_id=980,AAJU RAM CHANDRAVANSHI,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=980,0.0,0.0,0.0,,,,,,,
16810,2,33,11414118.0,1009,0,11,228171,candidate.php?candidate_id=977,DEVVRAT SINGH,311,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=977,0.0,0.0,0.0,,,,,,,
16811,3,54,1860000.0,1009,0,2,25000,candidate.php?candidate_id=979,MOCHI RAM GOND,166,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=979,0.0,0.0,0.0,,,,,,,
16812,4,35,920000.0,1009,0,9,175000,candidate.php?candidate_id=981,ROMAN KUMAR SAHU,749,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=981,0.0,0.0,0.0,,,,,,,
16813,5,26,15100.0,1009,0,9,0,candidate.php?candidate_id=978,SANTRAM GOND (CHHEDIYA),312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=978,0.0,0.0,0.0,,,,,,,
16814,6,40,365000.0,1009,0,5,0,candidate.php?candidate_id=982,SMT. PUSHPA NAGDEV,636,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=982,0.0,0.0,0.0,,,,,,,
16815,0,37,1768900.0,1090,0,6,0,candidate.php?candidate_id=983,GUHARAM AJGALLE,132,6,1,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=983,0.0,0.0,0.0,,,,,,,
16816,1,31,777000.0,1090,0,11,0,candidate.php?candidate_id=993,AWADHRAM BEHARA,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=993,0.0,0.0,0.0,,,,,,,
16817,2,45,3050000.0,1090,0,11,252000,candidate.php?candidate_id=985,DAU RAM RATNAKAR,166,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=985,0.0,0.0,0.0,,,,,,,
16818,3,26,0.0,1090,0,11,0,candidate.php?candidate_id=989,DR. GOVIND CHOUHAN,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=989,0.0,0.0,0.0,,,,,,,
16819,4,35,579000.0,1090,0,1,0,candidate.php?candidate_id=991,KARAMCHAND SURYAWANSHI S/O SHRI RAMU SURYAWANSHI,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=991,0.0,0.0,0.0,,,,,,,
16820,5,57,8617538.0,1090,0,5,0,candidate.php?candidate_id=984,PARASRAM BHARDWAJ,311,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=984,0.0,0.0,0.0,,,,,,,
16821,6,34,50000.0,1090,0,0,0,candidate.php?candidate_id=987,RAMASHANKAR,312,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=987,0.0,0.0,0.0,,,,,,,
16822,7,65,1000000.0,1090,0,9,0,candidate.php?candidate_id=988,ROHIT KUMAR CHAUHAN,749,6,0,2004,http://myneta.info/loksabha2004/candidate.php?candidate_id=988,0.0,0.0,0.0,,,,,,,
