,detail,url
2974,1 charges related to Lurking house trespass or house-breaking by night in order to commit offence punishable with imprisonment (IPC Section-457,http://myneta.info/ls2009/candidate.php?candidate_id=1513
2975,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34,http://myneta.info/ls2009/candidate.php?candidate_id=1513
2976,1 charges related to Being member of an unlawful assembly (IPC Section-143,http://myneta.info/ls2009/candidate.php?candidate_id=1513
2977,1 charges related to  rioting (IPC Section-147,http://myneta.info/ls2009/candidate.php?candidate_id=1513
2978,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353,http://myneta.info/ls2009/candidate.php?candidate_id=1513
2979,1 charges related to  assault or criminal force otherwise than on grave provocation (IPC Section-352,http://myneta.info/ls2009/candidate.php?candidate_id=1513
2980,1 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149),http://myneta.info/ls2009/candidate.php?candidate_id=1513
2981,Brief Details of IPCs 1 charges related to Dishonestly receiving stolen property (IPC Section-411,http://myneta.info/ls2009/candidate.php?candidate_id=5345
2982,1 charges related to Cheating (IPC Section-415,http://myneta.info/ls2009/candidate.php?candidate_id=5345
2983,1 charges related to Cheating with knowledge that wrongful loss may ensue to person whose interest offender is bound to protect (IPC Section-418,http://myneta.info/ls2009/candidate.php?candidate_id=5345
2984,1 charges related to Cheating and dishonestly inducing delivery of property (IPC Section-420,http://myneta.info/ls2009/candidate.php?candidate_id=5345
2985,"1 charges related to Punishment of abetment if the act abetted is committed in consequence, and where no express provision is made for its punishment (IPC Section-109",http://myneta.info/ls2009/candidate.php?candidate_id=5345
2986,1 charges related to Dishonest misappropriation of property (IPC Section-403,http://myneta.info/ls2009/candidate.php?candidate_id=5345
2987,1 charges related to Criminal breach of trust (IPC Section-405,http://myneta.info/ls2009/candidate.php?candidate_id=5345
2988,1 charges related to  criminal breach of trust (IPC Section-406,http://myneta.info/ls2009/candidate.php?candidate_id=5345
2989,1 charges related to Punishment of criminal conspiracy (IPC Section-120B,http://myneta.info/ls2009/candidate.php?candidate_id=5345
2990,1 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34,http://myneta.info/ls2009/candidate.php?candidate_id=5345
2991,1 charges related to Being member of an unlawful assembly (IPC Section-143,http://myneta.info/ls2009/candidate.php?candidate_id=5345
2992,1 charges related to  wrongful restraint (IPC Section-341,http://myneta.info/ls2009/candidate.php?candidate_id=5345
2993,"1 charges related to Abetment of such assault, if the assault is committed (IPC Section-134",http://myneta.info/ls2009/candidate.php?candidate_id=5345
2994,1 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504,http://myneta.info/ls2009/candidate.php?candidate_id=5345
2995,"1 charges related to Abetment of desertion of soldier, sailor or airman (IPC Section-135)",http://myneta.info/ls2009/candidate.php?candidate_id=5345
2996,Brief Details of IPCs 1 charges related to Voluntarily causing hurt by dangerous weapons or means (IPC Section-324,http://myneta.info/ls2009/candidate.php?candidate_id=5344
2997,3 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504,http://myneta.info/ls2009/candidate.php?candidate_id=5344
2998,2 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2009/candidate.php?candidate_id=5344
2999,2 charges related to Acts done by several persons in furtherance of common intention (IPC Section-34,http://myneta.info/ls2009/candidate.php?candidate_id=5344
3000,1 charges related to Marrying again during lifetime of husband or wife (IPC Section-494,http://myneta.info/ls2009/candidate.php?candidate_id=5344
3001,1 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188,http://myneta.info/ls2009/candidate.php?candidate_id=5344
3002,1 charges related to Unlawful assembly (IPC Section-141,http://myneta.info/ls2009/candidate.php?candidate_id=5344
3003,1 charges related to Being member of an unlawful assembly (IPC Section-143,http://myneta.info/ls2009/candidate.php?candidate_id=5344
3004,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2009/candidate.php?candidate_id=5344
3005,1 charges related to  making use of any such false mark (IPC Section-488),http://myneta.info/ls2009/candidate.php?candidate_id=5344
3006,Brief Details of IPCs 1 charges related to  wrongful restraint (IPC Section-341,http://myneta.info/loksabha2004/candidate.php?candidate_id=1815
3007,1 charges related to  voluntarily causing hurt (IPC Section-323),http://myneta.info/loksabha2004/candidate.php?candidate_id=1815
3008,Brief Details of IPCs 3 charges related to Cheating and dishonestly inducing delivery of property (IPC Section-420,http://myneta.info/ls2014/candidate.php?candidate_id=148
3009,"2 charges related to Forgery of valuable security, will, etc. (IPC Section-467",http://myneta.info/ls2014/candidate.php?candidate_id=148
3010,2 charges related to Forgery for purpose of cheating (IPC Section-468,http://myneta.info/ls2014/candidate.php?candidate_id=148
3011,1 charges related to Attempt to murder (IPC Section-307,http://myneta.info/ls2014/candidate.php?candidate_id=148
3012,1 charges related to  theft (IPC Section-379,http://myneta.info/ls2014/candidate.php?candidate_id=148
3013,1 charges related to Dishonestly receiving stolen property (IPC Section-411,http://myneta.info/ls2014/candidate.php?candidate_id=148
3014,"1 charges related to Abetting mutiny, or attempting to seduce a soldier, sailor or airman from his duty (IPC Section-131",http://myneta.info/ls2014/candidate.php?candidate_id=148
3015,"1 charges related to Abetment of assault by soldier, sailor or airman on his superior officer, when in execution of his office (IPC Section-133",http://myneta.info/ls2014/candidate.php?candidate_id=148
3016,4 charges related to Punishment of criminal conspiracy (IPC Section-120B,http://myneta.info/ls2014/candidate.php?candidate_id=148
3017,3 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188,http://myneta.info/ls2014/candidate.php?candidate_id=148
3018,2 charges related to  wrongful restraint (IPC Section-341,http://myneta.info/ls2014/candidate.php?candidate_id=148
3019,2 charges related to  wrongful Confinement (IPC Section-342,http://myneta.info/ls2014/candidate.php?candidate_id=148
3020,2 charges related to Using as genuine a forged document or electronic record (IPC Section-471,http://myneta.info/ls2014/candidate.php?candidate_id=148
3021,1 charges related to Abetment of offence punishable with imprisonment-if offence be not committed (IPC Section-116,http://myneta.info/ls2014/candidate.php?candidate_id=148
3022,1 charges related to  rioting (IPC Section-147,http://myneta.info/ls2014/candidate.php?candidate_id=148
3023,"1 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2014/candidate.php?candidate_id=148
3024,1 charges related to Every member of unlawful assembly guilty of offence committed in prosecution of common object (IPC Section-149,http://myneta.info/ls2014/candidate.php?candidate_id=148
3025,1 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2014/candidate.php?candidate_id=148
3026,1 charges related to Mischief causing damage to the amount of fifty rupees (IPC Section-427,http://myneta.info/ls2014/candidate.php?candidate_id=148
3027,1 charges related to Causing hurt by act endangering life or personal safety of others (IPC Section-337,http://myneta.info/ls2014/candidate.php?candidate_id=148
3028,1 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353,http://myneta.info/ls2014/candidate.php?candidate_id=148
3029,1 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504,http://myneta.info/ls2014/candidate.php?candidate_id=148
3030,1 charges related to Abettor present when offence is committed (IPC Section-114),http://myneta.info/ls2014/candidate.php?candidate_id=148
3031,Brief Details of IPCs 1 charges related to  theft (IPC Section-379,http://myneta.info/loksabha2004/candidate.php?candidate_id=2898
3032,4 charges related to  defamation (IPC Section-500,http://myneta.info/loksabha2004/candidate.php?candidate_id=2898
3033,1 charges related to Printing or engraving matter known to be defamatory (IPC Section-501,http://myneta.info/loksabha2004/candidate.php?candidate_id=2898
3034,"1 charges related to Lurking house-trespass or house-breaking by night after preparation for hurt, assault, or wrongful restraint (IPC Section-458",http://myneta.info/loksabha2004/candidate.php?candidate_id=2898
3035,"1 charges related to Voluntarily causing hurt to extort confession, or to compel restoration of property (IPC Section-330",http://myneta.info/loksabha2004/candidate.php?candidate_id=2898
3036,1 charges related to  criminal intimidation (IPC Section-506,http://myneta.info/loksabha2004/candidate.php?candidate_id=2898
3037,1 charges related to Punished for mischief (IPC Section-426),http://myneta.info/loksabha2004/candidate.php?candidate_id=2898
3038,Brief Details of IPCs 1 charges related to Disobedience to order duly promulgated by public servant (IPC Section-188),http://myneta.info/ls2014/candidate.php?candidate_id=5745
3039,Brief Details of IPCs 1 charges related to  dacoity (IPC Section-395,http://myneta.info/ls2009/candidate.php?candidate_id=1825
3040,1 charges related to Dishonestly receiving property stolen in the commission of a dacoity (IPC Section-412,http://myneta.info/ls2009/candidate.php?candidate_id=1825
3041,2 charges related to  rioting (IPC Section-147,http://myneta.info/ls2009/candidate.php?candidate_id=1825
3042,"2 charges related to Rioting, armed with deadly weapon (IPC Section-148",http://myneta.info/ls2009/candidate.php?candidate_id=1825
3043,2 charges related to  voluntarily causing hurt (IPC Section-323,http://myneta.info/ls2009/candidate.php?candidate_id=1825
3044,2 charges related to Intentional insult with intent to provoke breach of the peace (IPC Section-504,http://myneta.info/ls2009/candidate.php?candidate_id=1825
3045,2 charges related to  criminal intimidation (IPC Section-506,http://myneta.info/ls2009/candidate.php?candidate_id=1825
3046,2 charges related to Assault or criminal force to deter public servant from discharge of his duty (IPC Section-353,http://myneta.info/ls2009/candidate.php?candidate_id=1825
3047,2 charges related to Voluntarily causing hurt to deter public servant from his duty (IPC Section-332,http://myneta.info/ls2009/candidate.php?candidate_id=1825
